ID,TRUE_CLUSTER_ID,COMPUTED_CLUSTER_ID,ENTROPY,REFERENCE
B936244,90,38,1.0986122886681096,SHAY D HALL 12 SUN POST LN POMONA CA 91766 909 600 1867
B958029,90,38,1.0986122886681096,SHRAON D KELLER 1121A LAWSON LN AUSTIN TEXAS 78702 512 253 6467
B899806,90,38,1.0986122886681096,SHAY D HALL 1121A LAWSON LN AUSTIN TEXAS 78702 512 253 6467
B899188,90,38,1.0986122886681096,SHARON D HALL 1121A LAWSON LN AUSTIN TX 78702 512 253 6467
B996045,90,39,1.0986122886681096,SHARON K HALL 3941 S VAN NESS AVE LOS ANGELES CA 90062 818 432 4871
B901230,90,39,1.0986122886681096,SHARON K HALL 582052 APARTADO MODESTO CA 95358 209 811 6781
B916077,90,40,1.0986122886681096,SHARON D HALL 12224 RIANE CHANTEE DRV EL PASO TX 79936 915 552 5238
B943383,91,38,0.6931471805599453,JEFRFEY J KELLER 1121A LAWSON LN AUSTIN TEXAS 78702 512 253 6467
B929133,91,40,0.6931471805599453,JEFFREY J KELLER 12224 RIANE CHANTEE DR EL PASO TX 79936 915 552 5238
B978343,91,169,0.6931471805599453,JEFFREY J KELLER 554 79TH TER NORTH APT 212 SAINT ETERSBURG FL 33702 727 416 0832
B924546,91,169,0.6931471805599453,EJFFREY J KELLRE 127 APPIIAN WAY KISSIMMEE FL 34I758 407 545 2652
B906502,91,169,0.6931471805599453,JEFFREY J KELLER 127 APPIAN WAY KISSIMMEE FL 34758 407 545 2652
B968759,91,169,0.6931471805599453,JFEFREY J KELLER 127 APPIAN WAY KISSIMMEE FL 34758 407 545 2652
B972534,91,170,0.6931471805599453,JEFFREY J KELLER 8140 CALL BOX CORAL SPRINGS FL 33075 954 856 0870
B954044,91,170,0.6931471805599453,JEFFREY J KELLER 8060 FOUNTAINB MIST BLVD LEHIGH ACRES FLORIDA 3372 239 860 0380
B924096,91,170,0.6931471805599453,JEFFREY J KELLER 8060 FOUNTAIN MIST BLVD LEHIGH ACRES FL 33972 239 860 0380
B973960,92,268,1.0986122886681096,RENNIE C MEJIA 2130 SE GRAND DR PORT SAINT LUCIE FL 4952 772 371 7802
B934645,92,312,1.0986122886681096,IRENE C MEJAI 3842 PARKSIDE MISSOURI CITY TX 77459 281 588 1642
B947513,92,312,1.0986122886681096,IRENE C MEJIA 3842 PARKSIDE MISSOURI CITY TEXAS 77459 281 588 1642
B974827,93,52,1.3862943611198906,VICTOR M BALTIMORE 18895 SHORELINE WAY FAYETTEVILLE AR 72703 479 536 3131
B967312,93,268,1.3862943611198906,M BALTIMORE 2130 SE GRAAND DRV PORT SAINT LUCIE FL 34952 772 371 7802
B978918,94,29,0.6931471805599453,MRAIA R SOSA 1386 E HILLCREST DR APARTMENT 7I32 THOUSAND OAKS CALIF 91362 805 626 5002
B951829,94,29,0.6931471805599453,MARIA R SOSA 5991 APARTADO FRESNO CYA 93755 559 858 0604
B972190,94,173,0.6931471805599453,MARIA SOSA 720506 POST BOX ORLANDO FL 32872 407 386 5744
B942557,94,173,0.6931471805599453,MARIAH SOSA 7586 POST BOX FORT MYERS FL 33911 239 577 8300
B913101,94,179,0.6931471805599453,MARIAH SOSA 2730 W 74TH WAY APT 2711 DAVIE FLORIDA 33314 954 423 1368
B976446,94,179,0.6931471805599453,MARIA SOSA 2730 SW 74TH WAY APARTMENT 2711 DAVIE FL 33314 954 423 1368
B915441,94,179,0.6931471805599453,LOS 2730 SW 74TH WAY APARTMENT 2F711 DAVIE FL 33314 954 423 1368
B907258,94,180,0.6931471805599453,MARIA SOSA 2333 POST PLEASANT HILL CA 94523 925 623 5067
B909077,95,180,1.6094379124341005,EPDRO RAMOS 1637 SHIRLEY DR PLEASANT HILL CALI 94523 925 623 5067
B915031,95,194,1.6094379124341005,PEDRO RAMOS 2201 5TH ST APT 25 SANTA MONICA CALIF 90405 310 370 0673
B923300,95,194,1.6094379124341005,PEDRO RAOMS 2201 5TH ST APT 205 SAN MONICA CA 90405 310 370 0673
B991588,95,194,1.6094379124341005,PEDRO RAMOS 2201 5TH STREET APT 205 SANTA MONICA CALIFORNIA 90405 310 370 0673
B945457,96,99,1.0986122886681096,JEANNETTE AYALA 250 FLOR BLANCOA AVE SOCORRO TX 79927 915 325 0282
B925781,96,99,1.0986122886681096,JEANNETTE AYALA 250 FLOR BYLANCA AVENU SOCORRO TX 79927 915 325 0282
B905783,96,100,1.0986122886681096,AYALA 1630 HOVEDEQN DRIV KATY TEXAS 77450 281 361 8200
B960055,96,100,1.0986122886681096,JEANNETTE AYALA 1630 HOVEDEN DR KATY TX 77450 281 361 8200
B905547,96,107,1.0986122886681096,JEANNETTE PEREZ 11593 APARTADO NAPLES FLA 3410 239 784 4284
B948454,96,107,1.0986122886681096,JEANNETTE PEREZ 33 SAWFISH LN KISSIMMEE FL 34759 407 417 6107
B914070,97,101,1.0986122886681096,JEROME AYLAA 1630 HOVEDEN DR KATY THX 77450 281 361 8200
B917086,97,101,1.0986122886681096,JEROME AYALA 1630 HOVEDEN R KATY X 77450 281 361 8200
B998596,97,102,1.0986122886681096,JEROME AYALA 250 FLOR BLANCMA AVE SOCORRO TX 79927 915 325 0282
B918634,97,102,1.0986122886681096,JEROME AYLAA 250 FLOR BLANCA AVE SOCORRO TX 79927 915 325 0282
B906979,97,103,1.0986122886681096,JEROME AYALA 2831 POST OFFICE BOX NORTH HILLS CA 91393 818 842 1263
B927067,98,146,1.6094379124341005,BRENDA C STAGER 1000 OARLOCK ST CROWLEY TX 76036 817 211 1343
B976153,98,265,1.6094379124341005,BERNDA C STAGER 7831 MELROSE ST BUENA PARK CALIF 90621 714 165 2403
B943776,98,265,1.6094379124341005,BRENAD C STAGER 7831 MELROSE T BUENA PARK CALI 90621 714 165 2403
B931278,98,265,1.6094379124341005,BRENDA C STAGER 7831 IMELROSE STR BUENA PARK CA 90621 714 165 2403
B930002,98,300,1.6094379124341005,BRENDA C STAGER 3520 AARON DR SANTA ROSA CA 95404 707 441 2435
B968324,98,300,1.6094379124341005,C STAGER 3520 AARON DR SANTA ROSA CA 95404 707 441 2435
B904925,99,145,0.6931471805599453,JOSEPH E USECHE LAMARDO 2219 WEST THORUGHBRED DRV LANCASTER TX 75146 972 306 6764
B933584,99,145,0.6931471805599453,JOSEPH E USECHE LAMARDO 1023 CARLSBAD DRIVE GRAND PRAIRIE TX 7F5051 972 750 4307
B971759,99,145,0.6931471805599453,JOSEPH E USECHE LAMARDO 160 GREEN OAKSLANE SOUTLAKE TEXAS 76092 817 161 6218
B907253,99,146,0.6931471805599453,JOE E USECHE LAMARDO 756 POST CROWLEY TX Q76036 817 211 1343
B899171,100,0,0.6931471805599453,ANGELA R ULLAH 640 N PINDE AVE OVIEDO FL 32765 407 116 5344
B987551,100,36,0.6931471805599453,ANGELINE R ULLAH 6577 WOODLAND BOUL PINELLAS PARK FLA 33781 727 437 3872
B987215,100,36,0.6931471805599453,ANGELA R ULLAH 10225 LITTLE BOGUS CREEK ROD MONTAGUE CALIF W96064 424 448 1615
B980857,100,36,0.6931471805599453,ANGELA R ULLAH 8282 WINDMILL FARMS DRV COTATI CA 94931 707 637 4735
B971046,100,36,0.6931471805599453,ANGELICA R ULLAH 8282 WINDMILL FARMS DR COVTATI CALI 94931 707 637 4735
B907949,100,36,0.6931471805599453,JANE R ULLAH 3176 BUZON TURLOCK CA 95381 209 126 2784
B973635,100,37,0.6931471805599453,ANGELINA R ULLAH 2557 ORANGE AVE APT E COSTA MESA CA 92627 949 486 1751
B907262,100,37,0.6931471805599453,ANGELA R ULLAH 2557 ORANGE AVE APT E COSTA MESA CALIF 92627 949 486 1751
B927072,100,178,0.6931471805599453,ANGIE R ULLAH 3571 NW 85TH WAY APT208 SUNRISE FLORIDA 3A3351 954 348 8480
B976221,101,218,0.6931471805599453,MICHAEL E TORRA 4203 JORNS T HOUSTON TX 77045 713 364 0475
B979427,101,218,0.6931471805599453,MITCHELL E TORRA 1394 COUNTY ROAD 2393 WINNSBORO TX 75494 903 638 0420
B943470,101,218,0.6931471805599453,MICHAEL E TORRA 4203 JORNS STREET HOUSTON TX 77045 713 364 0475
B912303,101,218,0.6931471805599453,MICHAEL E TORRA 4203 JORONS ST HOUSTON TX 77045 713 364 0475
B967258,101,219,0.6931471805599453,MICAHEL E TORRA 2557 ORANGE AVE APT COSTA MESA CA 92627 949 486 1751
B927408,101,219,0.6931471805599453,MICHALE E T 2557 ORANGE AVENU APARTMENT COSTA MESA CA 92627 949 486 1751
B990015,101,219,0.6931471805599453,E TORRA 2557 ORANGE AV APT COSTA MESA CALIFORNIA 92627 949 486 1751
B962547,102,143,0.6931471805599453,A OLPEZ 2211 DAVISST TAMPA FLA 33605 813 381 7317
B986220,102,143,0.6931471805599453,MARIO A LOPEZ 2211 DAVIS STR TAMPA FL 33605 813 381 7317
B904830,102,143,0.6931471805599453,MARIO A LOPEZ 2020 ADMIRALTY BLVD ROCKLEDGE FLA 3255 321 851 1630
B983085,102,144,0.6931471805599453,MARIO A LOPEZ 6837 COUNTY HIGHWAY 1087 DEFUNIAK SPRINGS FL 32433 850 110 7753
B939318,102,144,0.6931471805599453,MARIO A LOPEZ 6837 COUNTY HIGHWA 1087 DEFUNIAK SPRINGS FLORIDA 32433 850 110 7753
B967367,102,144,0.6931471805599453,MARIO A LOPEZ 6837 COUNTY HIGHWAY 1087 DEFUNIA SPRINGS FL 32433 850 110 7753
B934331,103,213,2.3025850929940455,C OROZCO 5635 CALLER DELTONA FL 32728 407 611 5346
B900934,104,76,0.6931471805599453,ANECIA D HARDING 711 N US HIGHWAY 69 CELESTE TX 5423 903 806 3338
B906221,104,76,0.6931471805599453,ANECIA D HARDING 711 N US HIGHWAY 69 CELESTE TX 75423 903 806 3338
B926688,104,77,0.6931471805599453,ANECIA D HARDING 10615 EATHERING RUN SAN ANTONIO TX 78Q254 210 468 6355
B994726,105,48,1.7917594692280547,NANCY L GANEY 651 SPINDRIFT WAY HALF MOON BAY CA 94019 650 276 6627
B903939,105,126,1.7917594692280547,NANCY L REHDRE 827 POST OFFICE BOX PITTSBURG CA 94565 925 765 2386
B928418,105,127,1.7917594692280547,NANCY L GANEY 13342 HIDALGO STREET DESERST HOT SPRINGS CALI 92240 760 532 2412
B968350,105,128,1.7917594692280547,N L GANEY 11605 POPLAR ST LOMA LINDA CALIFORNIA 92354 909 851 3770
B973197,105,128,1.7917594692280547,NANYC L GANEY 11605 POPLAR ST LMA LINDA CALIFORNIA 92354 909 851 3770
B969213,106,126,1.0986122886681096,ANTHONY S REHDER 12 PINE CREEK CT PITTSBURG CA 94565 925 765 2386
B919779,106,127,1.0986122886681096,ANTHONY S RNEHDER 346 OFFICE BOX DESERT HOT SPRINGS CA 92240 760 532 2412
B906513,106,141,1.0986122886681096,ANTHONY S REHDER 4627 CROCKTT STREET AMARILLO TEXAS 7911 806 663 3185
B968103,106,141,1.0986122886681096,ANTHONY S REHEDR 4627 CROCKETT TST AMARILLO TX 79110 806 663 3185
B938956,107,87,0.6931471805599453,NICOLE JOHNSON 9483 APTDO NORTH HOLLYWOOD CA 91609 818 717 4324
B963539,107,282,0.6931471805599453,NICOLE JOHNSON 9418 EL CAJON ST VENTURA CA 93004 805 628 8608
B986583,107,282,0.6931471805599453,NICOLE VTZENOVA 9418 EL CAJON T VENTURA CALI 93004H 805 628 8608
B931935,107,282,0.6931471805599453,NICOLE TZENOVA 9418 EL CAJON STRT VENTURA CA 93004 805 628 8608
B962880,108,282,0.6931471805599453,R TZENOVA 9418 EL CAJON ST VENTURA CA 93004 805 628 8608
B931155,108,283,0.6931471805599453,LUIS R TZENOVA 105 CALL BOX PASADENA TX 77501 713 167 5564
B922433,108,283,0.6931471805599453,LUIS R TZENOVA 7578 CRESTWICK COURT FORT WORTH TX 76112 817 848 3525
B913255,109,226,1.3862943611198906,JENEIDA A BAILEY 5998 WINDBREAKER WY SACRAMENTO CA 95823 916 117 2013
B947867,109,226,1.3862943611198906,J A GBAILEY 5998 WINDBREAKER WA SACRAMENTO CA 95823 916 117 2013
B953945,109,226,1.3862943611198906,JENEIDA A BAILEY 5998 WINDBREAKER WAY SACRAMENTO CALIFORNIA 95823 916 117 2013
B997914,110,81,0.6931471805599453,M F BOSE 643 MCKINLEY CT KISSIMMEE FL 34758 407 807 1434
B951715,110,236,0.6931471805599453,MICHELLE F BOSE 1211 REAGAN DR LAREDO TEXAS 78046 956 138 8865
B939642,110,318,0.6931471805599453,MICHELLE F BOSE 530 PARKSIDE AVE MERRITT ISLAND FL 32953 321 751 0373
B961664,110,318,0.6931471805599453,MICHELLE F BOSE 530 PARKSIDE AVEN MERRIRTT ISLAND FLORIDA 32953 321 751 0373
B901309,111,79,1.0986122886681096,JORGE A CLINTON 530 PARKSIDE AVEN ERRITT ISLAND FL 32953 321 751 0373
B926413,111,79,1.0986122886681096,JORGE A CLINOTN 530 PARKSIDEAVEN MERRITT ISLAND FLA 32953 321 751 0373
B926662,111,79,1.0986122886681096,JORGE A CLINTON 530 PARKSIDE AVEN MERRITT ISLAND KFL 32953 321 751 0373
B932077,111,80,1.0986122886681096,JORGE A CLINTON 815 W CONCORD ST ORLANDO FL 32805 407 223 7271
B944484,111,80,1.0986122886681096,JOREG A CLINTON 815 W CONCOR ST ORLANDO FL 3280 407 223 7271
B986547,111,80,1.0986122886681096,JROGE A CLINTON 815 W CONCORD ST ORLANDO FL 32805 407 223 7271
B956357,111,81,1.0986122886681096,JORGE A CLINTON 643 MCKINLNEY COURT KISSIMMEE FLA 34758 407 807 1434
B958953,112,277,1.0986122886681096,MAYR IPNAL RINCON 26815 PAMELA DR CANYON COUNTRY CA 91351 661 601 8446
B971991,112,277,1.0986122886681096,POLLY PINAL RINCON 26815 PAMELA DRV CANYON COUNTRY CALIF 91351 661 601 8446
B938619,112,277,1.0986122886681096,PINAL RINCON 26815 PAMELA DR CANYON COUNTRY CA 91351 661 601 8446
B957805,112,278,1.0986122886681096,MARY PINAL RINCON 9509 BRADWELL AVE SANTA FE SPRINGS CALIFORNIA 90670 562 752 2014
B934240,112,278,1.0986122886681096,MAMIE PINAL RINCON 634 ALBER ST CHULA VISTA CA 91911 619 724 2282
B920698,112,278,1.0986122886681096,MARY PINAL RINCON 634 ALBER ST CHULA VISTA CALIFORNIA 91911 619 724 2282
B982688,112,278,1.0986122886681096,MAYR PINAL RINCON 634 ALBER STREET CULA VISTA CA 91911 619 724 2282
B944877,112,279,1.0986122886681096,MARY C PINLA RINCON 1371 BROOKSIDE DR VENICE FL 34285 941 654 8404
B922873,112,279,1.0986122886681096,MOIRA C PINAL RINCON 1371 BROOKSIDE DR VENICE FL 34285 941 654 8404
B939408,112,279,1.0986122886681096,C PINAL RINCON 1371 FBROOKSIDE DRIV VENICE FL 34285 941 654 8404
B929168,113,186,1.3862943611198906,MATTHEW R CHECA 8818 MINES AVE PICOC RIVERA CA 90660 562 472 5757
B959660,113,186,1.3862943611198906,MTATHEW R CHECA 6233 BOX BURBANK CA 91510 818 538 1280
B922708,113,284,1.3862943611198906,MATT R CHECA 130 WINDSORY DRIVE WYLIE TX 75098 972 271 7308
B972405,113,284,1.3862943611198906,MATTHEW R CHECA 8423 LAKE CRYSTAL DR HOUSTON TX 77095 713 836 5135
B985399,113,284,1.3862943611198906,MATTHEW R CHECA 8423 LAKE CRYSTAL DR HOUSTON TEXAS 77095 713 836 5135
B968527,114,138,1.3862943611198906,J PALOMINO 5340 SW 154TH CT MIAMI FL 33185 305 678 2057
B946898,114,244,1.3862943611198906,JILL J PALOMINO 5515 KALISPELL WAY SACRAMENTO CALI 95835 916 617 1440
B925982,114,271,1.3862943611198906,JILL J PALOMINO 17583 OFFICE BOX CLEARWATER FL 33762 727 413 7460
B919515,115,271,0.6931471805599453,ANDREW S DOLAN 924571 CALL BOX HOMESTESAD FLA 33092 305 665 4287
B978957,115,271,0.6931471805599453,ANDREW S DOLAN 17583 BUZON CLEARWATER FL 33762 727 413 7460
B993856,115,272,0.6931471805599453,ANDREW S DOLAN 2149 SW GEMINI LN PORT SAINT LUCIE FLA 34984 772 724 0737
B952890,115,272,0.6931471805599453,ANDREW S DONNA 2149 SWQ GEMINI LN PORT SAINT LUCIE FLORIDA 34984 772 724 0737
B955975,116,269,1.3862943611198906,OLGA L WINTERS 15234 POST HUMBLE TX 77347 281 724 4614
B990349,116,269,1.3862943611198906,OLGA L WINTERS 44 MEADOWLARK CIR ELLENTON FL 34222 941 666 3731
B952475,116,269,1.3862943611198906,OLGA L WINTERS 22403 SW 126TH AVENU MIAMI FLA 33170 305 803 8107
B919299,116,269,1.3862943611198906,OLGA L DECOITS 44 MEADOWLARK CIR ELLENTONFLORIDA 34222 941 666 3731
B922631,116,269,1.3862943611198906,OLGA L WINTERS 953501 POST OFFICE LAE MARY FLORIDA 32795 407 785 7210
B931387,116,269,1.3862943611198906,OLGA L WINTERS 44 MEADOWLARK CIR ELLENTON FL 3X4222 941 666 3731
B954206,117,183,0.6931471805599453,TOM W DECOTIS 14161 ALPER RD POWAY CA 92064 858 484 5154
B956867,117,183,0.6931471805599453,THOMAS W DECOTIS 14161 HALPER RD POWAY CALIFORNIA 92064 858 484 5154
B953066,117,183,0.6931471805599453,THOMAS W DECOTIS 14161 ALPER RD POWAY CA 92064 858 484 5154
B998782,117,184,0.6931471805599453,THOMAS W D 9611 CUSTER RD APARTMENT 2014 PLANO TX 75025 972 828 3674
B987337,117,184,0.6931471805599453,W DECOTIS 9611 CUSTER R APT 2014 PLANO X 75025 972 828 3674
B912701,117,184,0.6931471805599453,THOMAS W EDCOTIS 9611 CUSER ROAD APARTMENT 2014 PLANO TX 7525 972 828 3674
B952086,117,185,0.6931471805599453,THOMAS W DECOTIS 7002 WHIITE TAIL DR SPRING TX 7737Y9 281 411 3268
B930326,117,185,0.6931471805599453,THOMAS W DECOTIS 7002 HITE TAIL DR SPRING TEXAS 77379 281 411 3268
B924303,117,185,0.6931471805599453,THOMAS W DECOTIS 7002 WHITE TAIL DR SPRING TEXAS 77379 281 411 3268
B933767,117,186,0.6931471805599453,THOMAS W DECOTIS 8818 MRINES AVE PICO RIVERA CA 90660 562 100 0781
B929507,117,186,0.6931471805599453,THOM W DECOTIS 8818 MINES AVE PICO RIVERA CA 90660 562 100 0781
B984768,117,186,0.6931471805599453,W DECOTIS 8818 MINES AVEN PICO RIVERA CA 90660 562 100 0781
B907368,117,187,0.6931471805599453,HTOMAS W DECOTIS 135 WASHINGTON BLVD PSADENA CA 91103 626 715 7423
B949760,117,187,0.6931471805599453,T W DECOTIS 135 WASHINGTON BLVD PASADENA CA91103 626 715 7423
B992286,118,77,1.945910149055313,CLETT BERBER 794 APTDO PEARLAND TX 77588 281 137 6120
B995970,118,77,1.945910149055313,CLETT BEREBR 107 GRETENHAVEN DR SAN ANTONIO TX 78201 210 712 0471
B945354,119,209,1.3862943611198906,CORNELIA B NORMAN 231 COUNTY ROAD 2801 W MICO TX 78056 830 817 5146
B933782,119,209,1.3862943611198906,B NORMNA 231 COUNTY ROAD 2801 W MICO TEXAS 78056 830 817 5146
B968336,120,210,1.0986122886681096,SEAN S NORMAN 733 CAPP ST SAN FRANCISCO CALI 94110 415 378 1385
B953181,120,210,1.0986122886681096,SEAN S NORMAN 733 CAPP ST SAN FRANCISCO CA 94110 415 378 1385
B911729,120,211,1.0986122886681096,SEAN S NORMAN 231 COUNTY ROAD 2801 W MICO TX 78056 830 817 5146
B956292,120,211,1.0986122886681096,SENA S NORMAN 231 COUNTY ROAD 2801 PW MICO TX 78056 830 817 5146
B935065,121,240,0.6931471805599453,DANA A TOMBERLNI 2006 15TH ST SW WINTER HAVEN FLORIDA 33880 863 842 7480
B998192,121,240,0.6931471805599453,DANA A TOMBERLIN 2006 15TH STR SW WINTER HAVEN FLORIDA 33880 863 842 7480
B915161,121,240,0.6931471805599453,DEAN A PALMER 2006 15TH STR SOUTWEST WINTER HAVEN FLA 3880 863 842 7480
B916251,121,241,0.6931471805599453,DANA A PALMER 245 BUTTONWOOD AVE WINTER SPRINGS FL 32708 407 251 6021
B981198,121,241,0.6931471805599453,A TOMBERLIN 245 BUTTONWODOD AVENU WINTER SPRINGS FA 32708 407 251 6021
B939797,122,114,1.3862943611198906,DANILE A TOMBERLIN 2135 LYNX PL LOXAHATCHEE FLA 33470 561 518 2738
B971500,122,241,1.3862943611198906,D A TOMBERLIN 245 BUTTONWOOD AVE WINTER SPRINGS FL 32708 407 251 6021
B954987,122,242,1.3862943611198906,DANIEL A TOMBERLIN 1331 GRFANITE SPRINGS DR ECHULA VISTA CALI 91915 619 408 2583
B920054,122,242,1.3862943611198906,DAN A TOMBERLIN 1331 GRANITE SPRINGS DR CHULA VISTA CA 91915 619 408 2583
B952359,122,243,1.3862943611198906,A TOMBERLIN 2006 15TH ST SW WINTER HAVEN FL 33880 863 842 7480
B938235,122,243,1.3862943611198906,DAN A TOMBERLIN 2006 15TH STREET SW WINTER HAVEN FZL 33880 863 842 7480
B916280,123,251,1.0986122886681096,GEYSA C UMRPHY 1744 HANNAH CRCLE SIMI VALLEY CALI 93063 805 646 8575
B920018,123,251,1.0986122886681096,GEYAS C MURPHY 9031 POST OFFICE BOX SANTA MMARIA CALIF 93456 805 286 0655
B916796,124,174,1.0986122886681096,HELEN M GOMEZ HERNANDEZ 61443 POST OFFICE SUNNYVALE CA 94088 408 731 3720
B957899,124,174,1.0986122886681096,BELEN M GOMEZ HERNANDEZ 1002 APARTADO DELAO CALI 93216 661 358 4472
B919590,124,174,1.0986122886681096,ELLEN M G 1533 PICASSO LANE OXNARD CA 93033 805 870 3616
B977580,124,174,1.0986122886681096,E M GOMEZ HERNANDEZ 1533 PICASSO LN OXNARD CALIFORNIA 93033 805 870 3616
B985364,124,174,1.0986122886681096,M GOMEZ HERNANDEZ 1533 PICASSO LN OXNARD CALIF 93033 805 870 3616
B938550,124,175,1.0986122886681096,ELLEN M GOMEZ HERNANDEZ 3275 DUBLIN DRV SOUTH SAN FRANCISCO CA 94080 650 588 8440
B971402,124,175,1.0986122886681096,ELLEN M ZENGEL 3275 DUBLIN DRV SOUTYH SAN FRANCISCO CALI 94080 650 588 8440
B952748,124,176,1.0986122886681096,NELLIE M GOMEZ HERNANDEZ 12846 PORTOLA ST VICTORVILLE CA 92392 760 154 7222
B935044,125,175,1.0986122886681096,JOAQUIN M ZENGEL 3275 DUBLIN DR SOJUTH SAN FRANCISCO CA 94080 650 588 8440
B977121,125,176,1.0986122886681096,JOAQUIN M ZENGEL 12846 PORPTOLA ST VICTORVILLE CA 92392 760 154 7222
B986577,125,177,1.0986122886681096,JOAQUIN M ZENGEL 181210 BUZON CORPUS CHRISTSI TX 78480 361 442 5848
B906873,125,177,1.0986122886681096,JOAQUIN M ZENGEL 1818 16TH ST APARTMENT 8 SANTA MONICA CA 90404 310 816 0214
B911808,126,103,0.6931471805599453,CHRISTINE G BRODIE 881605 POST OFFICE BOX LOS ANGELES CA 90009 818 152 6250
B955235,127,103,0.6931471805599453,ANTONIO W BERRY 881605 POST BOX LOS ANGELES CALI 90009 818 230 6075
B993926,127,103,0.6931471805599453,ANTONIO W BERYR 881605 POST OFFICE LOS ANGELES CA 90009 818 152 6250
B946466,128,166,0.6931471805599453,R A LANTIGUA 321 DAISY AVE APT 6 LONG BEACH CALI 90802 562 606 2634
B949224,128,166,0.6931471805599453,RHONAD A LOPEZ 321 DAISY AVE APT 6 LONG BEACH CA 802 562 606 2634
B919002,128,166,0.6931471805599453,RHONDA A LANTIGUA 321 DAISY AVE APT 6 LONG BEACH CA 90802 562 606 2634
B960098,128,167,0.6931471805599453,RHONDA A LANTIGUA 81875 AVENUE 48 APARTMENT 117 INDIO CA 92201 760 732 8062
B920536,128,167,0.6931471805599453,RHONAD A LOPEZ 81875 AVENUE 48 APARTMENT 117 INDIO CA 92201 760 732 8062
B921969,128,168,0.6931471805599453,RHONDA A LOPEZ 1931 BOX SALINA CA 93902 831 632 3732
B960760,128,168,0.6931471805599453,RHONDA A LOPEZ 1537 SOLANDO WAY SALINAS CA 93906 831 744 0418
B909779,129,35,1.0986122886681096,DAVID LANTIGUA 2146 POST BOX COVINA CA 91722 626 133 6146
B940166,129,35,1.0986122886681096,D LANTIGUA 640083 POST OFFICE BOX SAN JOSE CA 95164 408 362 0068
B951508,129,166,1.0986122886681096,DAVY LANTIGUA 321 DAISY AVE APARTMENT 6 LONG BEACH CA 90802 562 606 2634
B936601,129,166,1.0986122886681096,DAIVD LANTIGUA 321 AISY AVE APT 6 LONG BEACH CALIFORNIA 90802 562 606 2634
B916615,129,167,1.0986122886681096,D LANTIGUA 81875 AVENUE 48 APT 117 INDIO CA 92201 760 732 8062
B906434,129,167,1.0986122886681096,DAVDI LANTIGUA 81875 VENUE 48 APARTMENT 117 INDIO CA 92201 760 732 8062
B908352,129,167,1.0986122886681096,DAVID L 81875 AVENUE 48 APARTMENT 117O INDIO CA 92201 760 732 8062
B915453,129,168,1.0986122886681096,DAVID LANTGIUA 1537 SOLANDO WAY SALINAS CA 93906 831 744 0418
B923745,130,27,0.6931471805599453,E WILT 14031 CERISE AVENU APT 1U08 HAWTHORNE CALI 9250 424 435 6254
B898920,130,27,0.6931471805599453,ELLIS E WILT 14031 CERISE GAVN APT 108R HAWTHORNE CA 90250 424 435 6254
B903246,130,27,0.6931471805599453,ELISHA E WILT 14031 CERISE AVENIDA APT 108 HAWTHORNE CA 90250 424 435 6254
B986038,130,28,0.6931471805599453,E WILT 600 ALSTON AVE MORRILTON ARKANSAS 72110 479 160 6623
B908280,130,28,0.6931471805599453,E WILT 399 CASCADE CIR SPRINGDALE AR 72764 479 748 2734
B972079,130,29,0.6931471805599453,ELISHA E WILT 1592 APARTADO PORTERVILLE CA 93258 559 508 3464
B921163,130,29,0.6931471805599453,ELISHA E WILT 685 SPRINGAVE MORGANX HILL CALI 95037 408 445 2730
B984769,131,28,1.0986122886681096,CHARLSE A GLASS 399 CASCADE CJIRCULO SPRINGDALE AR 72764 479 748 2734
B978523,131,267,1.0986122886681096,CHARLES A GLASS 26467 TRANCAS COURT SUN CITY CA 92586 909 231 5077
B986615,131,267,1.0986122886681096,C A G 26467 TRANCAS COURT SUN CITY CA 92586 909 231 5077
B919110,131,267,1.0986122886681096,A GLASS 26467 TRANCAS CT SUN CITY CA 92586 909 231 5077
B976350,132,49,1.3862943611198906,JENNIFER UGODNIKOV 1736 CALL BOX HLLISTER CA 95024 831 234 8301
B912165,132,49,1.3862943611198906,JAN UGODNIKOV 7346 24T ST RIO LINDA CALIFORNIA 95673 916 501 4630
B973715,133,25,1.0986122886681096,MANUEL TAMKOC 581385 BOX ELK GROVE CA 95758 916 704 0227
B979636,133,49,1.0986122886681096,MANUEL TAMOKC 1736 APTDO HOLLISTER CA 95024 831 234 8301
B987906,133,50,1.0986122886681096,MANULE TAMKOC 4971 SW 135TH WY MIRAMAR FL 33027 954 811 8207
B977622,133,50,1.0986122886681096,MANUEL TAMKOC 11296 REED ISLAND DR JACKSONVILLE FLA 32225 904 237 6302
B953253,133,50,1.0986122886681096,IMMANUEL TAMKOC 11296 REED ISLAND DRIV JACKSONVILLE FL 32225 904 237 6302
B899489,133,50,1.0986122886681096,MANUEL TAMKOC 11296 REED ISLAND DR JACKSONVILLE FL 32225 904 237 6302
B954741,134,6,0.6931471805599453,BLAIR A FORTH 45236 POST SAN DIEGO CA 92145 619 382 4435
B969363,134,9,0.6931471805599453,BLAIR A JACQUES 12811 DUNTON DR WHITTISER CALIFORNIA 90602 562 670 2132
B947403,134,156,0.6931471805599453,BLAIR A FORTH 640 COOPER AVE YUBA CITY CALIF 95991N 323 558 2858
B909255,134,156,0.6931471805599453,B A FORTH 640 COOPER AVE YUB CITY CALIFORNIA 95991 323 558 2858
